id,MedHouseVal
37273,1.8449896182249181
37274,1.1955005668980982
37275,2.148741320889269
37276,1.1568758709039073
37277,2.079950319504606
37278,1.6127690905946808
37279,2.85907457085142
37280,2.699638360180005
37281,2.9445730946282156
37282,1.8651288274018145
37283,2.861734229511781
37284,3.648353585412531
37285,1.557541350034846
37286,2.635871011598458
37287,1.9155749246354814
37288,0.659937832638095
37289,1.6119713347659017
37290,1.0952024388729344
37291,1.9796226226201592
37292,1.6231073576467758
37293,1.2954953410190924
37294,1.1297137301685514
37295,0.7310726794599003
37296,1.2179866396550847
37297,0.9211501786658817
37298,1.6628046660816538
37299,2.8270849413883288
37300,1.3812120126880227
37301,1.7960473012523859
37302,0.8053592679186553
37303,3.0211895294144773
37304,2.7873161399200885
37305,1.5660302570526354
37306,2.079568979489257
37307,2.1408676357120715
37308,3.9288574832851575
37309,2.7844180625136326
37310,1.8859084927639493
37311,1.8893883126109032
37312,1.61960973183193
37313,2.5313275689763906
37314,2.1560062629319248
37315,1.2341728756659154
37316,0.9307933749504848
37317,3.95096090508242
37318,2.389905648233217
37319,2.083686287278235
37320,1.1665589230197804
37321,2.0309150863009893
37322,2.62947975159243
37323,2.3193266886286743
37324,1.3392378430149376
37325,1.5403842776582333
37326,1.2783698538734254
37327,1.3522625665192023
37328,1.7643628395571345
37329,1.402884254572404
37330,1.5113931861644492
37331,2.0242274201447366
37332,1.1873169719992163
37333,2.4646114821324483
37334,1.628724625625157
37335,1.9875347067999225
37336,1.55840189276647
37337,1.0346482303597175
37338,1.455796820116716
37339,1.5272857799027777
37340,1.7502897267540345
37341,2.6538219255863407
37342,1.8639987632243227
37343,1.5567027734893037
37344,2.215570602010988
37345,5.139317181251094
37346,1.2611146687585642
37347,1.55455971887404
37348,1.667073945194361
37349,1.4227230829761903
37350,1.7977405108224949
37351,2.6737622584472076
37352,2.1129752314509815
37353,2.042173071598442
37354,2.8674254494830826
37355,1.8543278284875209
37356,0.8186017078793856
37357,2.994217598644976
37358,3.7150551647300984
37359,3.5436781364687127
37360,1.4541436370666858
37361,2.6057483633715623
37362,0.5880570207992459
37363,0.9287178381396882
37364,3.0672314278571875
37365,2.8857191676412035
37366,1.220155410782174
37367,1.9345212002691214
37368,1.6748145651818847
37369,1.4057730804681667
37370,1.432645654294059
37371,1.4138312549076009
37372,1.4530119615265762
37373,1.0691160557463113
37374,1.0284782940295873
37375,1.9384964488521157
37376,2.236718598438663
37377,2.9115198765654404
37378,1.7678628323486698
37379,1.135048137904775
37380,0.9639373082854532
37381,1.279784762022263
37382,1.0919699866766488
37383,4.062428201351664
37384,2.597084005210695
37385,2.7051925156762016
37386,1.3946687965029156
37387,1.4911478757678238
37388,3.6470033416431935
37389,2.7130950002902994
37390,3.7796966312133122
37391,2.298538393763728
37392,1.006099250762252
37393,4.242053824894386
37394,3.142612960883545
37395,2.315175612102792
37396,2.3449857928389495
37397,1.8017283727168498
37398,1.4220190250240767
37399,1.3035345132027483
37400,2.1171885782781787
37401,1.1776373867084098
37402,1.2945763260087302
37403,1.4564084383080493
37404,2.1355913127235127
37405,1.0388779751221797
37406,3.204937192345895
37407,2.4533623789203203
37408,1.9837082730805755
37409,2.3957705540653613
37410,1.933506624705798
37411,2.0392074045795714
37412,1.4352935193596001
37413,7.64514313897465
37414,0.8104196698241788
37415,1.6705190625513548
37416,1.4085981721036829
37417,3.4941078729256434
37418,2.616516542817359
37419,4.339134622901056
37420,3.0873366106956457
37421,1.9489497702568297
37422,2.3546243978420236
37423,2.750608215503206
37424,1.6754523979664069
37425,2.5091486819197435
37426,2.3727913519737376
37427,2.240384642792648
37428,2.0644982494967095
37429,1.3420518811320377
37430,1.892117941615495
37431,2.3519639782269555
37432,1.4992593839181998
37433,3.767500875273175
37434,2.192315353925886
37435,2.037338813995105
37436,2.0611241001743705
37437,1.6862332303095338
37438,1.4330887038706264
37439,1.817096845504725
37440,0.8158040036213461
37441,2.5629517514538076
37442,2.7045438200145533
37443,1.330390516964579
37444,2.842629277722318
37445,1.8618035905422468
37446,2.9637763978720804
37447,2.1005170552056125
37448,2.445021635763723
37449,1.632779423548279
37450,1.5189090955812232
37451,2.982419799386216
37452,2.6915887200065365
37453,1.8424882707077959
37454,1.3289941329243773
37455,2.2037332812898445
37456,1.2158180789415802
37457,1.3224489891217477
37458,0.8872480738025721
37459,1.7389220020828535
37460,2.439022533029528
37461,1.7074567177460809
37462,2.499427631151015
37463,2.9290765460812533
37464,1.3161694696138682
37465,1.6754133852272455
37466,1.4294839232393317
37467,1.3441279475282928
37468,4.019291672480895
37469,2.152021014579483
37470,3.405533217903735
37471,2.2820684861435447
37472,3.3216291231464936
37473,1.4859281771699406
37474,1.5711905375082016
37475,1.531764658187118
37476,2.082273948031463
37477,1.5507650528075732
37478,1.6879514603496508
37479,1.7306982723849922
37480,1.603807519584569
37481,1.440536225127571
37482,1.1658456858312813
37483,4.957583020941356
37484,0.8781808961460686
37485,2.8869846617166903
37486,2.4817560455264687
37487,3.479738450882354
37488,2.220128124832332
37489,1.9198357571741709
37490,2.4009874341985364
37491,1.433317674655358
37492,2.7544628752429747
37493,0.987665757048001
37494,1.7459884523494407
37495,2.9984679911808287
37496,0.9609093616136075
37497,1.609285109567656
37498,1.3347645830609678
37499,1.4861009906555376
37500,2.0948785141998507
37501,2.7258825762391963
37502,4.047111851184012
37503,1.8881964351054121
37504,2.3135420903686623
37505,2.461244667609783
37506,3.405171115113868
37507,1.652424141742031
37508,1.2458037928634136
37509,1.9307050019254932
37510,1.4565194935979846
37511,1.8486891590904584
37512,2.1588449669147955
37513,1.3650062535040401
37514,2.5099378249105966
37515,2.2044254341508176
37516,3.4054719670304845
37517,4.870672762909901
37518,1.7917256166957274
37519,2.327927911574014
37520,2.1440558584221807
37521,1.1605472483242414
37522,2.631397784730229
37523,2.9339107809425693
37524,2.269583381334713
37525,1.907113711073564
37526,1.4736636393553277
37527,3.50233465797152
37528,2.6535984817719704
37529,2.05522342347776
37530,1.848686254673018
37531,1.6788248805583426
37532,2.003789897704631
37533,3.90731737895843
37534,2.5256188529566153
37535,2.0272178967731422
37536,1.7977136683302468
37537,1.4118752094773217
37538,1.2949560330337129
37539,1.666044984162683
37540,3.6059882844327245
37541,1.741025252242442
37542,1.660013528593474
37543,2.5090403025655035
37544,2.583872741013553
37545,0.8544340899340649
37546,1.528596445848713
37547,3.3484845707892834
37548,0.6251749697210358
37549,1.8130142911007567
37550,1.0264254808456232
37551,0.9907932801600061
37552,2.0562045415944574
37553,2.3684401261138284
37554,1.9986291384960844
37555,0.8511954360294446
37556,1.4490237282947334
37557,1.512749997263641
37558,1.5915600049823995
37559,2.0874883310528176
37560,2.051300302292135
37561,3.1660464277592304
37562,1.6373391846420295
37563,2.683302203924681
37564,2.8879272830285814
37565,3.6933027577171433
37566,1.6722197191616688
37567,2.769327291116193
37568,1.9066935856904201
37569,0.8209661239791466
37570,2.8696812427817324
37571,2.820661860391498
37572,3.816117172453274
37573,1.4880949544113338
37574,4.3241219702982505
37575,1.7738420541057813
37576,2.6821572621705982
37577,1.729163584647227
37578,1.783143244968901
37579,1.9683790853571077
37580,1.865096177613265
37581,1.2516227270235873
37582,2.6529845186289487
37583,0.873714893198784
37584,2.0328897996011426
37585,2.317532994916622
37586,1.165885728677287
37587,1.3049537784017509
37588,2.213782133578851
37589,2.174399361576059
37590,1.820279184461026
37591,3.19362886880298
37592,0.7937400642005843
37593,4.223715407038825
37594,2.0277550709670855
37595,0.6571206501414881
37596,2.3292668865451125
37597,1.5738727398799677
37598,2.2789144044986545
37599,1.9056260159821012
37600,1.4334945136470814
37601,1.5397122900503664
37602,1.5877487359713478
37603,2.0503983701023945
37604,1.7853249590974392
37605,1.6034879078259923
37606,2.0749303665276293
37607,2.277078078660378
37608,1.8202747001616493
37609,1.4814678179843879
37610,1.447619884020707
37611,2.162415580835023
37612,2.6822593475164194
37613,1.3187528581663126
37614,1.5384812880204957
37615,1.0329340034802401
37616,1.8725642663855773
37617,1.9431994218046844
37618,1.8373672273389088
37619,1.4796306998224806
37620,2.055156837138248
37621,1.6237747707131156
37622,2.023262268412142
37623,2.0173947818279965
37624,3.550270250298577
37625,3.673198723239034
37626,1.2657588289530612
37627,2.7259191451633935
37628,2.64076990742627
37629,1.5761501366582473
37630,2.1371576523334275
37631,2.0593568354692926
37632,1.8176832995399201
37633,1.8695678787685193
37634,2.1846459447496747
37635,1.8226707842964516
37636,1.7949706579922255
37637,2.6619781377157237
37638,2.2810399421769176
37639,1.8712968656121822
37640,1.8724202160005263
37641,1.6157984497244051
37642,1.8365102910969837
37643,1.5441784047682021
37644,1.7206391817573912
37645,2.193615350955061
37646,0.8999005071380501
37647,1.7201255025523625
37648,1.7145859081631658
37649,3.46883231558083
37650,1.5281186402620721
37651,3.161202461723093
37652,2.0861233373392087
37653,2.4977005864238113
37654,3.0962083109234877
37655,2.9016299506093963
37656,1.9019767463998543
37657,0.9705140353164498
37658,2.20000452587459
37659,2.839376575839046
37660,1.487753610575642
37661,2.074972671861061
37662,1.953430274926228
37663,1.6122650976917565
37664,1.259207315628279
37665,1.9539222470207536
37666,1.7545997453908737
37667,3.842501536944175
37668,1.6174645131974796
37669,1.7216987025634123
37670,1.8247193146953877
37671,2.5612743689442174
37672,1.5178096410076451
37673,2.114481899028121
37674,1.7017949071004383
37675,1.0884428698236226
37676,1.044307376827558
37677,0.9865976520766855
37678,1.4152733667782482
37679,1.6421477801312454
37680,2.982241788180499
37681,2.1060738756479838
37682,2.037602175327544
37683,2.4455363183027394
37684,1.7357831674332402
37685,1.242792493123647
37686,1.600534998566791
37687,2.6784737912678223
37688,1.5746459630280785
37689,1.0561172363611462
37690,2.871240178731977
37691,4.638989775423743
37692,4.054641183471493
37693,1.5196395059805603
37694,1.7671270176575322
37695,2.1231266715293557
37696,2.124445006464458
37697,2.032997098656301
37698,1.77040051697765
37699,1.7692038813369746
37700,1.264045354241578
37701,2.5918164168346216
37702,5.447734199418428
37703,0.9715359670661212
37704,1.447423363523742
37705,2.1642933119305416
37706,2.6836809562380326
37707,3.0764980723672855
37708,2.021269978762602
37709,4.6021463145321935
37710,5.854824802755221
37711,2.4659645680924407
37712,3.3458428374498927
37713,2.001726559696927
37714,1.8835127905087494
37715,2.6010528088003975
37716,2.4649541052971005
37717,2.399911402639625
37718,2.7731661813085444
37719,2.6701495173634324
37720,2.5257471095688135
37721,2.113876731711759
37722,1.854552070777694
37723,1.7368991994581293
37724,2.8861140042144866
37725,2.952062233181134
37726,1.5487356436709676
37727,5.723894227275647
37728,1.3591951813325491
37729,6.259352157751997
37730,1.9739959369347748
37731,1.2732058443681116
37732,1.2044103872359644
37733,2.5586481894047504
37734,2.371103994732765
37735,1.2826928168035054
37736,4.299356898256773
37737,1.6656251819331809
37738,1.6437346164096538
37739,0.9756261299350317
37740,1.5204883036874288
37741,1.5690076294620934
37742,2.046370887918858
37743,1.775518418907634
37744,1.5999184949507623
37745,2.448158546869501
37746,1.2267921021942911
37747,2.8693003549971903
37748,1.1689833467891926
37749,1.2354247601294053
37750,1.3887796492041293
37751,3.091796800321749
37752,1.4754449610438949
37753,3.6436609714173027
37754,2.114666025243034
37755,2.831572032534565
37756,1.865448264813738
37757,1.672880264754435
37758,1.5760281680327832
37759,1.5618823580088415
37760,2.667250923842082
37761,1.3623136215004057
37762,1.3590776356947014
37763,1.6990278895165347
37764,5.140379071334127
37765,2.8650417362241143
37766,1.351172175147456
37767,1.9657807651859975
37768,2.822482443967795
37769,2.4280862831241246
37770,1.017897041561165
37771,0.8935466753282089
37772,1.6209443472738758
37773,2.2704214941753627
37774,3.9299154306558908
37775,1.3706009210474333
37776,2.435963489886579
37777,1.0980230597204836
37778,1.665144125356009
37779,3.2575862836263028
37780,2.2791990746355797
37781,2.056513775453795
37782,2.619717044514233
37783,2.8659571484363378
37784,0.9408022841190663
37785,1.5401432446170085
37786,2.2885609771430038
37787,2.3770943546909784
37788,2.7869806440247658
37789,3.4364731757044593
37790,2.3920130840513725
37791,2.975608256696326
37792,2.050708126880985
37793,1.1537246734989013
37794,1.6401413369967943
37795,2.1882830713308445
37796,1.843986396942305
37797,2.235294174295276
37798,3.251467803959555
37799,1.8615138605300388
37800,2.3116464734822255
37801,2.0751279205666098
37802,3.249826212458143
37803,2.3430553235187297
37804,1.6594997938704386
37805,1.720823155264334
37806,2.2843904896596854
37807,2.944331749190905
37808,1.2498161735040711
37809,1.9357511077954208
37810,0.11127768011797812
37811,1.9090299804126771
37812,1.3371873413423598
37813,1.921165440373424
37814,1.7890019468625398
37815,2.507725874834025
37816,3.0878176059890494
37817,1.0581693633897133
37818,1.7026699997034274
37819,0.7941188253624445
37820,1.7810031277632945
37821,2.671147863418311
37822,2.2119669137681703
37823,3.125550715168022
37824,1.4564056894112505
37825,1.7026467531529232
37826,0.9023027545039732
37827,1.8478963965397281
37828,2.3467925038358866
37829,2.610743722902075
37830,1.6749208801495916
37831,1.717584618652912
37832,1.6929647129564291
37833,3.118683456867555
37834,1.0522155755247837
37835,3.3934434562751266
37836,2.077421630135632
37837,1.3767262609871076
37838,1.0049541279324934
37839,1.7961324996834152
37840,1.4680303482704882
37841,2.0370066141173826
37842,1.1861796219440572
37843,4.027500581393877
37844,1.5862603934916004
37845,2.091944184079236
37846,1.1366365921512744
37847,1.5129929661140964
37848,3.378271311473566
37849,2.1742788713839674
37850,2.9645061083570567
37851,1.6585891433428088
37852,2.206905665668298
37853,3.0914513945192237
37854,2.4303975113182776
37855,2.72446188097969
37856,0.9152628414793663
37857,1.5632304404409023
37858,2.4032703799716635
37859,2.578643030853195
37860,2.1096235854112004
37861,1.5719813508711789
37862,1.0620536813042263
37863,2.6430430389919977
37864,2.046220720444465
37865,1.1883516376798355
37866,1.6156259303862546
37867,3.1022012927405838
37868,2.6921650336577896
37869,3.434084426655658
37870,2.1200502771006424
37871,1.1908618331876635
37872,3.1607137358455253
37873,1.6913404698561156
37874,1.7133380183495954
37875,1.9667820342851798
37876,2.5531947275313023
37877,4.994326160736146
37878,2.2765049106973567
37879,1.9931719484966286
37880,1.3162641743709012
37881,1.9753843560388318
37882,2.0699412860169533
37883,1.6007007974992693
37884,1.6021929697533261
37885,2.5801600328043683
37886,2.170725846077084
37887,1.64770574785495
37888,0.9537847845454231
37889,2.7811179344631256
37890,1.8017401101372033
37891,1.6121927472367048
37892,1.1729874993978417
37893,1.1748540564846794
37894,3.525816344518822
37895,2.2543564925073047
37896,2.3816225267900513
37897,1.9816276611154562
37898,2.4998063817141567
37899,1.731159060611357
37900,3.604237463619466
37901,1.0985136528654253
37902,1.0624625504178438
37903,3.673146661610568
37904,3.2747351032820724
37905,3.8468519518912343
37906,2.8585802881218974
37907,1.6562452076657093
37908,2.178079230797663
37909,1.8197694244320917
37910,2.14011550873028
37911,2.4259113909763474
37912,1.7450674071015577
37913,2.0390280603081443
37914,2.6265617824288556
37915,2.2682739809483223
37916,1.57936635191935
37917,1.4405997646997946
37918,1.7595350126948586
37919,2.3292408690373585
37920,7.597774770489009
37921,1.7280984166905844
37922,2.011321793293592
37923,1.509962412431275
37924,0.9675230467785517
37925,1.4279063225169983
37926,1.7969803753391185
37927,1.5800412028820272
37928,1.1002029155533477
37929,1.3575447922654453
37930,1.3567560063406423
37931,1.30873864516381
37932,2.5116807209874965
37933,1.0964853816141342
37934,3.405031922773679
37935,2.0226729284464717
37936,1.4962142169762371
37937,0.9859685705988745
37938,2.141957114055004
37939,2.211270823266174
37940,1.6058738595427167
37941,3.396418527125654
37942,2.021891560786835
37943,1.6246416560498562
37944,2.2706859687268115
37945,2.2550754290686124
37946,1.3559244869013225
37947,1.9700269219797077
37948,2.4360639352295204
37949,4.208398715002532
37950,1.96316462346653
37951,1.4480973251340719
37952,1.0638812040455263
37953,0.9704866741018678
37954,1.86833876862035
37955,1.7520363645986852
37956,0.9369149595708012
37957,1.7676146699969253
37958,2.7251101158597364
37959,1.7101867341095445
37960,1.830004690583418
37961,0.7149761938397411
37962,1.5023574593789981
37963,3.8062756287407797
37964,1.3529610659206743
37965,2.2972810113877102
37966,2.7512271414551632
37967,3.179077407973039
37968,2.062713025533748
37969,1.279900781744914
37970,1.7112504824062098
37971,3.1449135493587317
37972,2.2745763830850168
37973,1.3197322786828751
37974,1.4874077316263477
37975,1.929316702266624
37976,2.4828852340992036
37977,3.146520315720684
37978,1.3010424187892555
37979,1.1424785847483694
37980,1.5580414125505289
37981,0.7167195228891089
37982,2.1049448139573013
37983,2.0189388200662695
37984,1.2826792206549442
37985,2.6416257076505993
37986,1.8261588247616078
37987,0.7022481820652504
37988,2.8186842686848914
37989,1.5399837478110228
37990,1.998222136475227
37991,1.830278210486696
37992,2.4314789452673926
37993,1.522488504214834
37994,1.0721910497508251
37995,1.6654426855888176
37996,1.9533048264956943
37997,2.4150661710902614
37998,1.1928069819675897
37999,1.5523000998389682
38000,1.7532906302774116
38001,3.013371904951958
38002,1.8203630184130375
38003,2.0953200094827586
38004,1.6810634748205457
38005,-0.828420514555346
38006,2.062377170465882
38007,1.957588039778144
38008,1.2342262860552982
38009,2.3408625636248326
38010,1.9925978588905688
38011,1.3416768143047106
38012,1.2468570047199266
38013,5.024792228173285
38014,3.2811758655472145
38015,1.5719824231081454
38016,1.4955758218493402
38017,2.1797840974723828
38018,1.0485356489624706
38019,3.0517273296469245
38020,2.2393926475770574
38021,1.315768500191687
38022,1.0707224483805498
38023,3.1269790178619736
38024,3.180685929268199
38025,2.3272239805723176
38026,1.4560107494614458
38027,1.5495662009265903
38028,1.1834293528513848
38029,2.877482705120391
38030,1.7586168170893859
38031,1.7816190267821193
38032,1.008287349005398
38033,1.3517867917513695
38034,2.34487759735869
38035,1.265192191588552
38036,0.9382410425070505
38037,3.150998372753075
38038,1.8546541201861932
38039,1.5892991326782777
38040,1.5631970911356683
38041,2.535672071547765
38042,1.961923731535336
38043,1.9326102991559642
38044,2.7585539293199397
38045,1.3186360898930976
38046,2.0411251163795106
38047,1.1076023553655145
38048,1.7788868963046325
38049,2.4244703946028654
38050,1.9181721018565572
38051,1.7994388876587992
38052,0.9630234572163842
38053,0.9598792381676964
38054,1.14772433300101
38055,1.3447544590834346
38056,1.5049167454886359
38057,2.2926065968413916
38058,2.005142273999702
38059,2.1817718608412955
38060,2.1653504282735194
38061,2.0538669984539273
38062,2.692375448818409
38063,2.470692373921495
38064,3.3935572332801067
38065,2.6383820940095344
38066,2.4486993323001305
38067,1.7165177593361909
38068,1.5063138651704953
38069,1.7130965374787643
38070,2.3206204240156603
38071,1.6912052774293338
38072,2.8765626706298852
38073,1.9699407381345835
38074,2.1665752902068776
38075,2.3605159749729516
38076,1.4919805535981778
38077,2.138163221907304
38078,2.3530209573553145
38079,3.9516189452983506
38080,2.3226269921164615
38081,2.416687432882515
38082,3.0660985552315596
38083,1.9346364664966293
38084,3.7191305418402534
38085,1.9989287717193043
38086,1.5528318324428407
38087,0.9386154535814912
38088,2.386274641122247
38089,2.0582234037512457
38090,2.2312408450121817
38091,1.0205481099527516
38092,2.288324608816704
38093,1.8102147906635806
38094,2.4893806066933495
38095,2.511120337003346
38096,3.829430382478183
38097,1.7263924688792975
38098,1.344658648792937
38099,1.4806125073852252
38100,4.028541046454218
38101,3.282498471865944
38102,1.5579478360021048
38103,2.154402474929597
38104,1.622410723357404
38105,1.8396953672971041
38106,3.92741067125774
38107,1.9329963333640823
38108,2.4984597488624365
38109,1.1105745095017632
38110,1.8296514778695412
38111,1.9811218110678446
38112,5.5226761546118
38113,2.0754441161396704
38114,3.596501469368257
38115,2.2597434583541007
38116,1.4247737926127948
38117,5.7026760176995825
38118,1.2821108854414451
38119,1.6513797211855759
38120,1.9355592856168475
38121,1.5140710438308638
38122,1.4403729705138608
38123,3.040819101286133
38124,1.5250576125056328
38125,1.4989422184692134
38126,1.4504022991984715
38127,1.2083113261959484
38128,3.379631776010376
38129,1.6839520026219796
38130,1.1593672022720378
38131,1.6524692486948467
38132,0.9298859940123789
38133,1.0127304036672102
38134,1.6834654873254817
38135,1.8703802130717984
38136,1.7156125242985987
38137,2.4787613188007853
38138,1.8768590917742625
38139,2.509908260640949
38140,3.4348893625555075
38141,2.448847397510727
38142,1.2908687426772776
38143,2.3524908542324923
38144,2.0941554138278136
38145,1.0744151072180872
38146,1.9120373293045019
38147,1.9466548970005828
38148,1.238230795959367
38149,2.359414697904656
38150,2.500789497313879
38151,3.344040478191074
38152,1.4691148467747426
38153,3.8697926670593166
38154,1.7988975855751466
38155,3.077026988996603
38156,1.5895991522228663
38157,1.9107683409595375
38158,1.4764395911268873
38159,1.1807022690741245
38160,1.2333370792678586
38161,2.2103660100793974
38162,2.121812370820151
38163,1.122307401502174
38164,2.137730014950356
38165,2.383790263770769
38166,1.8709099686570303
38167,1.1509898390027455
38168,1.2793538135324543
38169,2.8791593232257875
38170,1.4657499963471747
38171,1.1831074173429466
38172,1.7608886668002526
38173,3.9670206140484154
38174,1.5141486740002839
38175,1.9546438600184364
38176,1.493608541583207
38177,3.459434524647383
38178,1.8820978162146265
38179,1.4275897248251814
38180,2.156688092511809
38181,1.0671400532706958
38182,2.540613587287873
38183,2.412022688606355
38184,1.1875494349367837
38185,2.684292122169226
38186,4.059316463642809
38187,1.938835152089144
38188,1.098597254442593
38189,1.3134557393546122
38190,2.1415791022828303
38191,1.7095462416464853
38192,2.2334973348339044
38193,1.9593987681724285
38194,2.375206663756969
38195,1.5072426330050988
38196,2.214045489666784
38197,2.2910671476502067
38198,4.075462368498306
38199,0.8947515870985336
38200,1.509390578497131
38201,2.0669763104807224
38202,1.428886961546985
38203,1.8575443289145803
38204,1.1367804538738469
38205,1.7888865764861421
38206,1.683574266687241
38207,2.1221581700059606
38208,2.738657772963391
38209,1.002133314302594
38210,2.3141328847858063
38211,0.9100131211724773
38212,2.0611668977750455
38213,3.0606612805266433
38214,1.5937599433863239
38215,1.409097022898886
38216,2.6517177896176953
38217,2.8014494804437096
38218,1.1186805082136608
38219,1.8972347185041714
38220,1.7047618795361603
38221,1.6609353038088623
38222,2.5518077648770046
38223,1.9444228122217266
38224,0.565017969301145
38225,1.2424951118825573
38226,2.031554430545362
38227,3.039495667422835
38228,2.103536093288886
38229,2.5791834759258316
38230,1.4226200460493383
38231,1.8724052938628617
38232,1.74133075765111
38233,2.6272912750455326
38234,2.827047372245013
38235,1.4406629296604287
38236,2.260484265148098
38237,2.760858588478242
38238,2.0959459063533163
38239,2.59263629562798
38240,2.613184041044
38241,1.7196119755192107
38242,1.4234621040842548
38243,2.217227327374635
38244,1.6688745651711365
38245,1.720820622156872
38246,2.574595344805999
38247,1.1808167690523128
38248,7.506888242164366
38249,2.467573941063222
38250,3.0672497705645103
38251,1.5068618813791212
38252,2.8237104242595006
38253,2.3248545898368285
38254,2.0469000067018444
38255,1.2727722150037843
38256,1.7416976961368211
38257,1.472835658074354
38258,2.6818162870947138
38259,1.6813140791615333
38260,1.5879214817066791
38261,1.7926275614469553
38262,1.2179360743713326
38263,3.0472415063112255
38264,3.2157982999463215
38265,1.8616684902739364
38266,2.577870974415492
38267,1.3752592192443969
38268,1.1225353921622223
38269,1.8951606344297176
38270,2.539901834779431
38271,4.176018115288699
38272,2.079655480717237
38273,4.550694628623376
38274,2.8896986696561373
38275,1.9944574974563416
38276,3.167799310192093
38277,1.8318236622446422
38278,1.6646998147466574
38279,1.3778565585523386
38280,1.8033823520512564
38281,2.362514663267149
38282,1.016650587899064
38283,2.69131453185509
38284,2.0107122208606887
38285,1.2757404924808422
38286,1.8067389465867394
38287,2.031030312432045
38288,1.708569363420932
38289,1.7928476802787712
38290,2.589592361560398
38291,1.2265316672570066
38292,0.7769624197517677
38293,2.5428830333219112
38294,1.469579136554672
38295,2.161615060725727
38296,0.07231159493666528
38297,1.9546180705762732
38298,1.6193649371021572
38299,2.689162342235991
38300,2.0329262062226356
38301,1.3683492180204468
38302,2.7793540646724413
38303,1.446052611714721
38304,2.1786207539689872
38305,2.2560837687259254
38306,1.603392710849118
38307,3.197078802929836
38308,1.9927340336855224
38309,2.3319191008899933
38310,1.0380414501713415
38311,2.752253264595148
38312,2.756836832405111
38313,1.6355652645892933
38314,2.9429425776827136
38315,1.5756875817722933
38316,1.8456073187772328
38317,2.490161954386812
38318,1.585913246547388
38319,2.020176401858566
38320,1.7514926581879748
38321,1.6602502016280298
38322,2.7376182017479023
38323,1.2561183110951355
38324,0.983271740478341
38325,1.6906062793842274
38326,1.7625440971857989
38327,3.33027822921243
38328,2.2668807189460822
38329,2.3147613977907042
38330,1.8754922969395749
38331,2.81988359638632
